DATA;Longitude;Latitude;TSRED;OPAD;WIATR;SOLAR
2008-11-30;20.9375;52.2983017;5.8025;1.93634051;4.470531824;2.648195352
2008-12-01;20.9375;52.2983017;8.267;3.503609568;4.928247702;3.094308792
2008-12-02;20.9375;52.2983017;6.473;2.255629464;5.092815058;2.52725652
2008-12-03;20.9375;52.2983017;2.6835;1.984409222;2.271214694;0.969581052
2008-12-04;20.9375;52.2983017;4.201;0.372505082;3.559360245;2.832865848
2008-12-05;20.9375;52.2983017;5.255;1.071167198;2.462468243;0.837393372
2008-12-06;20.9375;52.2983017;5.404;5.254555644;2.115734791;1.13906223
2008-12-07;20.9375;52.2983017;4.84;1.699447932;2.937653909;0.9770058
2008-12-08;20.9375;52.2983017;2.87;0.652313196;2.686336551;1.21190634
2008-12-09;20.9375;52.2983017;1.7755;0.861740258;2.637446145;1.49068134
2008-12-10;20.9375;52.2983017;0.975;0.00686646;2.999315497;2.7233424
2008-12-11;20.9375;52.2983017;2.17;0.034332278;3.785117568;1.05879384
2008-12-12;20.9375;52.2983017;2.713;0.07553106;3.585593039;1.637437482
2008-12-13;20.9375;52.2983017;1.0215;0.497817641;4.454164874;1.16954946
2008-12-14;20.9375;52.2983017;0.21;0;5.357632804;2.88618642
2008-12-15;20.9375;52.2983017;-0.727;0;4.804345957;2.37476097
2008-12-16;20.9375;52.2983017;0.3505;0.858307054;3.217587534;0.714262932
2008-12-17;20.9375;52.2983017;2.624;1.785278448;3.776484825;0.61076187
2008-12-18;20.9375;52.2983017;3.225;2.870180244;2.631713973;0.936843462
2008-12-19;20.9375;52.2983017;1.315;9.55123812;1.275345478;0.53746821
2008-12-20;20.9375;52.2983017;1.9555;6.28109298;3.898263331;0.71763768
2008-12-21;20.9375;52.2983017;3.6495;5.098344876;4.966203721;0.913781232
2008-12-22;20.9375;52.2983017;4.8135;4.48036596;5.730392113;0.934255728
2008-12-23;20.9375;52.2983017;3.1735;3.608320788;6.450309232;1.74706848
2008-12-24;20.9375;52.2983017;-0.2445;0.298690682;3.141483667;1.33042446
2008-12-25;20.9375;52.2983017;-0.0735;0.250625621;3.928760854;2.05610652
2008-12-26;20.9375;52.2983017;-1.66;0.73127736;2.969969365;1.43538732
2008-12-27;20.9375;52.2983017;-1.918;0.260925271;1.075905844;1.67866884
2008-12-28;20.9375;52.2983017;-1.7615;0.460052525;2.233320495;1.958175
2008-12-29;20.9375;52.2983017;-2.4005;0.334739628;1.209281153;2.56882356
2008-12-30;20.9375;52.2983017;-3.54;0;1.303045344;2.98535616
2008-12-31;20.9375;52.2983017;-1.7065;0;2.670502976;3.05358768
2009-01-01;20.9375;52.2983017;-4.0565;0.358772616;3.342933584;1.83993696
2009-01-02;20.9375;52.2983017;-4.4375;0.454902941;1.837571767;2.09418804
2009-01-03;20.9375;52.2983017;-5.383;1.879694726;5.743792053;1.77558732
2009-01-04;20.9375;52.2983017;-5.4695;2.51484192;3.89480082;2.27306322
2009-01-05;20.9375;52.2983017;-10.38;0;2.156232896;3.4481232
2009-01-06;20.9375;52.2983017;-12.6065;0.051498432;1.893631772;3.50982936
2009-01-07;20.9375;52.2983017;-9.7015;2.21872374;4.951502426;2.53777464
2009-01-08;20.9375;52.2983017;-6.9465;0.319290286;4.348522229;3.476754
2009-01-09;20.9375;52.2983017;-3.8975;1.256561309;6.269123612;0.891337158
2009-01-10;20.9375;52.2983017;-1.0475;0.993920184;2.945334039;0.953268102
2009-01-11;20.9375;52.2983017;-2.6995;0.669479688;2.90812865;1.38071241
2009-01-12;20.9375;52.2983017;-4.0625;0;3.829986179;3.81223656
2009-01-13;20.9375;52.2983017;-3.837;0;3.602561187;3.96365274
2009-01-14;20.9375;52.2983017;-3.709;0.017166139;1.807027341;2.96043993
2009-01-15;20.9375;52.2983017;-1.977;1.69773102;2.62117366;1.92926232
2009-01-16;20.9375;52.2983017;-1.3425;0.945854208;2.823592776;2.44631025
2009-01-17;20.9375;52.2983017;-4.633;0.358772328;1.263066591;3.26795463
2009-01-18;20.9375;52.2983017;-5.262;0.39482105;2.689771253;2.3408433
2009-01-19;20.9375;52.2983017;-0.337;2.578353782;3.658344762;0.981731178
2009-01-20;20.9375;52.2983017;0.288;0.825691673;3.829103812;1.26900027
2009-01-21;20.9375;52.2983017;2.2915;2.38952538;2.589990418;1.23434955
2009-01-22;20.9375;52.2983017;1.117;8.869743468;2.161712971;0.987975468
2009-01-23;20.9375;52.2983017;2.649;0.861739956;3.504745926;1.16015643
2009-01-24;20.9375;52.2983017;3.3425;2.85472908;2.709315653;0.997931628
2009-01-25;20.9375;52.2983017;1.7655;2.289963564;1.925115049;1.697119272
2009-01-26;20.9375;52.2983017;0.9655;0.38280492;1.2686463;2.442432888
2009-01-27;20.9375;52.2983017;0.6015;0.736427693;2.170350056;2.54210634
2009-01-28;20.9375;52.2983017;0.181;0.252342504;2.684857511;5.20323498
2009-01-29;20.9375;52.2983017;0.0685;0.97503804;2.47258708;2.268506592
2009-01-30;20.9375;52.2983017;0.522;1.944924876;2.365436505;2.070674568
2009-01-31;20.9375;52.2983017;-0.63;1.757812608;2.832018497;3.16412028
2009-02-01;20.9375;52.2983017;-1.342;1.443671856;5.018535885;2.889901368
2009-02-02;20.9375;52.2983017;-1.371;0.775909296;4.749636419;2.954699928
2009-02-03;20.9375;52.2983017;-2.1565;1.18961316;5.389133547;3.08520216
2009-02-04;20.9375;52.2983017;0.949;2.804950008;1.876914208;1.671805728
2009-02-05;20.9375;52.2983017;1.2245;0.23517607;1.352182725;3.11113062
2009-02-06;20.9375;52.2983017;1.719;0.97160364;2.501453593;1.89376902
2009-02-07;20.9375;52.2983017;4.81;1.304626392;4.231499286;1.49416866
2009-02-08;20.9375;52.2983017;3.729;4.076958708;3.365968977;1.34662536
2009-02-09;20.9375;52.2983017;0.321;0.969886908;2.785047736;3.2412942
2009-02-10;20.9375;52.2983017;0.1475;2.581786505;3.861141445;5.29307172
2009-02-11;20.9375;52.2983017;1.9875;4.533576624;3.273583206;2.68351902
2009-02-12;20.9375;52.2983017;0.082;1.82647733;3.3097495;2.32919856
2009-02-13;20.9375;52.2983017;0.2455;4.181671944;3.35426036;3.42258732
2009-02-14;20.9375;52.2983017;-0.3225;7.06558536;4.531746669;2.63654928
2009-02-15;20.9375;52.2983017;-1.059;2.32086204;3.671833179;5.41614852
2009-02-16;20.9375;52.2983017;-2.1745;0.621413899;1.91788491;8.4616254
2009-02-17;20.9375;52.2983017;-3.0265;2.547454464;2.177622897;8.53424892
2009-02-18;20.9375;52.2983017;-3.0625;3.44524392;3.207888896;4.29288696
2009-02-19;20.9375;52.2983017;-2.4985;3.223801008;2.983826226;4.54055256
2009-02-20;20.9375;52.2983017;-4.5845;0.192260736;2.178625814;8.4591576
2009-02-21;20.9375;52.2983017;-5.8;0;1.086328903;9.69046767
2009-02-22;20.9375;52.2983017;-5.788;2.43415787;3.631282949;7.9754094
2009-02-23;20.9375;52.2983017;-0.4735;3.779985384;3.10384885;2.3763942
2009-02-24;20.9375;52.2983017;-0.053;1.211930064;1.508498186;3.83894775
2009-02-25;20.9375;52.2983017;0.4715;1.768112316;3.203834573;4.15305126
2009-02-26;20.9375;52.2983017;1.7645;2.489089932;4.38411638;2.54621304
2009-02-27;20.9375;52.2983017;2.0665;2.204132882;3.967321952;4.25660409
2009-02-28;20.9375;52.2983017;0.579;3.40919424;3.130942714;9.81759645
2009-03-01;20.9375;52.2983017;0.244;0;1.805923904;11.80969128
2009-03-02;20.9375;52.2983017;0.114;0;3.389921046;12.3434406
2009-03-03;20.9375;52.2983017;-0.126;1.455688548;1.945342655;2.34601893
2009-03-04;20.9375;52.2983017;2.3205;0.851440486;3.148175909;4.95978066
2009-03-05;20.9375;52.2983017;3.091;1.97582256;5.803230536;2.61506322
2009-03-06;20.9375;52.2983017;2.217;2.423858904;4.81361495;2.06009982
2009-03-07;20.9375;52.2983017;1.9275;3.493309284;2.785122974;3.505217328
2009-03-08;20.9375;52.2983017;1.56;1.465987572;3.181425023;4.60699056
2009-03-09;20.9375;52.2983017;2.1335;3.247832844;2.365064172;3.14313948
2009-03-10;20.9375;52.2983017;2.8785;2.451323268;3.811415057;5.26950288
2009-03-11;20.9375;52.2983017;2.641;0.823974653;2.18468271;6.248476152
2009-03-12;20.9375;52.2983017;0.6515;3.024673574;2.045635339;8.4182067
2009-03-13;20.9375;52.2983017;0.4285;0.181961129;1.545996893;8.76858822
2009-03-14;20.9375;52.2983017;3.1075;0.247192488;1.249961082;8.27533458
2009-03-15;20.9375;52.2983017;3.9835;4.504391496;2.756304719;11.56960937
2009-03-16;20.9375;52.2983017;2.9945;2.612685226;2.562754061;8.198212032
2009-03-17;20.9375;52.2983017;1.9405;6.547165106;4.745791816;2.85654312
2009-03-18;20.9375;52.2983017;3.082;2.93026068;7.772335085;9.00647028
2009-03-19;20.9375;52.2983017;1.4985;2.64701916;4.74915546;5.92442406
2009-03-20;20.9375;52.2983017;1.5255;0.552749803;3.278467935;8.6748705
2009-03-21;20.9375;52.2983017;1.5975;0.068664542;3.595569304;13.4875152
2009-03-22;20.9375;52.2983017;2.151;2.942275536;3.713482163;4.482000612
2009-03-23;20.9375;52.2983017;4.5905;11.33308649;5.343866558;8.969455818
2009-03-24;20.9375;52.2983017;1.8545;10.42327674;5.146805501;8.000492418
2009-03-25;20.9375;52.2983017;0.1745;6.677627796;3.412039707;10.80967187
2009-03-26;20.9375;52.2983017;1.04;0;1.980723039;16.42162608
2009-03-27;20.9375;52.2983017;4.0255;1.16729699;4.177474207;6.85299339
2009-03-28;20.9375;52.2983017;9.1135;0.975036233;3.938879799;11.87729395
2009-03-29;20.9375;52.2983017;8.973;3.543089616;2.766340763;8.106022332
2009-03-30;20.9375;52.2983017;7.5315;1.287463154;2.718268112;11.64797287
2009-03-31;20.9375;52.2983017;6.289;0.02059938;1.642650445;19.18445825
2009-04-01;20.9375;52.2983017;7.6165;0;2.520330252;18.11671398
2009-04-02;20.9375;52.2983017;5.969;0;2.193720498;18.97537169
2009-04-03;20.9375;52.2983017;9.056;0;1.561117374;20.1949857
2009-04-04;20.9375;52.2983017;10.875;0;1.034671714;20.64543606
2009-04-05;20.9375;52.2983017;13.4545;0;2.690979366;19.66073112
2009-04-06;20.9375;52.2983017;10.405;0;1.352353708;20.68340454
2009-04-07;20.9375;52.2983017;10.5895;0;2.079109865;8.187127632
2009-04-08;20.9375;52.2983017;15.134;0.065231302;2.810299747;19.5253317
2009-04-09;20.9375;52.2983017;13.8375;3.041841348;2.691842671;14.7241161
2009-04-10;20.9375;52.2983017;10.32;0.102996871;2.485443542;16.22599254
2009-04-11;20.9375;52.2983017;8.332;0.151062026;3.200932693;18.27691164
2009-04-12;20.9375;52.2983017;10.1285;0.33302322;2.969163332;8.3393955
2009-04-13;20.9375;52.2983017;10.587;0.109863302;2.112302618;16.07664098
2009-04-14;20.9375;52.2983017;11.1155;0;2.205759136;18.28907235
2009-04-15;20.9375;52.2983017;9.4335;0;2.767878997;21.42725724
2009-04-16;20.9375;52.2983017;9.3805;0;2.602488986;18.53251297
2009-04-17;20.9375;52.2983017;11.2925;2.125169712;2.924321871;13.96259514
2009-04-18;20.9375;52.2983017;10.1845;11.13739128;2.106091702;9.484202178
2009-04-19;20.9375;52.2983017;6.2335;0;2.446199127;24.44951439
2009-04-20;20.9375;52.2983017;7.234;0;1.71856907;24.05547846
2009-04-21;20.9375;52.2983017;8.943;0.0686646;2.704436278;20.50531981
2009-04-22;20.9375;52.2983017;9.492;0;2.416814651;24.71338188
2009-04-23;20.9375;52.2983017;11.162;0;2.701021546;22.2464232
2009-04-24;20.9375;52.2983017;10.3405;0;3.007584905;24.43708098
2009-04-25;20.9375;52.2983017;11.2835;0;2.832003248;24.70511765
2009-04-26;20.9375;52.2983017;14.321;0;4.132342197;24.97860216
2009-04-27;20.9375;52.2983017;15.752;0;4.732336864;25.10189964
2009-04-28;20.9375;52.2983017;16.875;0;3.730983741;25.56551405
2009-04-29;20.9375;52.2983017;17.5375;0;2.401727632;25.46566614
2009-04-30;20.9375;52.2983017;18.045;1.108932026;2.636531978;19.39944305
2009-05-01;20.9375;52.2983017;13.348;0;4.352298377;26.06422579
2009-05-02;20.9375;52.2983017;12.867;0;2.747300531;26.14033793
2009-05-03;20.9375;52.2983017;12.9705;0;0.643989244;26.27060695
2009-05-04;20.9375;52.2983017;15.08;0;3.092869769;22.10343451
2009-05-05;20.9375;52.2983017;11.042;0;2.870134918;22.45454874
2009-05-06;20.9375;52.2983017;11.347;5.875968578;4.654765076;7.63143993
2009-05-07;20.9375;52.2983017;12.5755;0.17166132;5.083361546;26.67763379
2009-05-08;20.9375;52.2983017;15.587;0.02746584;2.541244687;21.6906712
2009-05-09;20.9375;52.2983017;13.9625;0.020599366;3.100168284;26.60552282
2009-05-10;20.9375;52.2983017;16.451;0.054931637;3.816348598;21.07585989
2009-05-11;20.9375;52.2983017;14.8965;6.184961258;2.621036612;20.7942757
2009-05-12;20.9375;52.2983017;11.2305;4.24003572;4.058298128;23.03116621
2009-05-13;20.9375;52.2983017;9.436;0;3.643661221;27.33704721
2009-05-14;20.9375;52.2983017;9.646;0;2.411634315;27.87277536
2009-05-15;20.9375;52.2983017;10.8545;0;1.560644538;28.31337846
2009-05-16;20.9375;52.2983017;15.516;3.36799638;3.270306245;8.688430908
2009-05-17;20.9375;52.2983017;14.107;0.39825432;3.201757696;16.24685213
2009-05-18;20.9375;52.2983017;16.2175;0;3.091449433;26.7563826
2009-05-19;20.9375;52.2983017;16.2155;1.83334446;2.281237724;16.31108772
2009-05-20;20.9375;52.2983017;16.731;0;1.587180707;27.72640629
2009-05-21;20.9375;52.2983017;19.3655;0.3055572;2.486306692;19.8757739
2009-05-22;20.9375;52.2983017;17.737;6.825252492;3.221506791;19.29959771
2009-05-23;20.9375;52.2983017;11.4205;7.34710932;4.3957548;14.0684029
2009-05-24;20.9375;52.2983017;13.4965;0;2.700123552;22.23860508
2009-05-25;20.9375;52.2983017;14.78;0;2.237937753;28.41412869
2009-05-26;20.9375;52.2983017;17.098;0;2.410459212;28.49512556
2009-05-27;20.9375;52.2983017;16.3345;1.833342386;3.896688586;13.92035717
2009-05-28;20.9375;52.2983017;13.409;2.55089088;3.033132486;19.00765548
2009-05-29;20.9375;52.2983017;11.4995;3.021240557;2.641625585;10.13416198
2009-05-30;20.9375;52.2983017;15.292;1.105498958;2.996314097;17.48773611
2009-05-31;20.9375;52.2983017;16.2985;7.226943156;3.802037509;20.28206234
2009-06-01;20.9375;52.2983017;16.2405;0.024032592;1.127311146;24.58040364
2009-06-02;20.9375;52.2983017;13.875;2.116584612;1.759180263;16.02692316
2009-06-03;20.9375;52.2983017;12.4365;1.297760436;4.580054973;14.16409153
2009-06-04;20.9375;52.2983017;10.8495;0.49953461;3.848699216;22.94426027
2009-06-05;20.9375;52.2983017;10.3775;1.85222615;4.097784329;20.44209132
2009-06-06;20.9375;52.2983017;12.5925;0.980186666;2.451555716;28.62511891
2009-06-07;20.9375;52.2983017;15.066;5.669975124;3.511411372;9.87023691
2009-06-08;20.9375;52.2983017;16.0225;1.035118397;2.035475446;26.81702136
2009-06-09;20.9375;52.2983017;18.5815;1.107215186;1.90983148;23.77766329
2009-06-10;20.9375;52.2983017;18.919;0.365638644;2.002441694;22.75739978
2009-06-11;20.9375;52.2983017;18.309;2.03247072;2.405620619;28.20757442
2009-06-12;20.9375;52.2983017;13.0045;1.270293998;4.151328568;16.06809614
2009-06-13;20.9375;52.2983017;9.5555;10.26191043;4.646527527;3.234430908
2009-06-14;20.9375;52.2983017;15.163;2.368927404;4.67166617;22.3012058
2009-06-15;20.9375;52.2983017;17.6215;0.003433226;3.156199331;22.77674669
2009-06-16;20.9375;52.2983017;13.833;25.32518579;3.759152014;4.054671432
2009-06-17;20.9375;52.2983017;12.957;0.056648254;2.844620731;16.21107443
2009-06-18;20.9375;52.2983017;13.8825;0.100422086;2.44347824;19.26410839
2009-06-19;20.9375;52.2983017;15.7035;3.281306328;2.025567548;10.93977979
2009-06-20;20.9375;52.2983017;14.744;0.2111436;2.059996507;15.49108474
2009-06-21;20.9375;52.2983017;13.045;1.352691252;1.845203489;11.38499687
2009-06-22;20.9375;52.2983017;13.605;3.199768272;3.876318779;5.333404572
2009-06-23;20.9375;52.2983017;19.1755;4.068376452;4.776137919;8.003534292
2009-06-24;20.9375;52.2983017;19.615;6.790070088;3.409343085;9.027058896
2009-06-25;20.9375;52.2983017;21.301;9.786411144;3.82684784;19.52550585
2009-06-26;20.9375;52.2983017;17.5865;4.423716144;4.357463899;7.705689858
2009-06-27;20.9375;52.2983017;17.96;1.169871588;3.282987802;5.328846216
2009-06-28;20.9375;52.2983017;22.385;5.333517504;2.51049329;21.93165158
2009-06-29;20.9375;52.2983017;24.467;3.362850576;2.110903842;23.1313509
2009-06-30;20.9375;52.2983017;23.5595;9.1744398;2.041455088;25.68178602
2009-07-01;20.9375;52.2983017;24.6955;0.8548758;1.330620941;17.86460162
2009-07-02;20.9375;52.2983017;23.5745;0.506401186;1.943830777;23.32153721
2009-07-03;20.9375;52.2983017;21.9885;0.010299679;2.328903408;27.33255065
2009-07-04;20.9375;52.2983017;21.8385;2.490804;2.0862368;25.90498512
2009-07-05;20.9375;52.2983017;19.025;6.154057692;2.544517478;16.84147122
2009-07-06;20.9375;52.2983017;18.9675;2.44102392;1.529245529;27.83649096
2009-07-07;20.9375;52.2983017;21.279;2.509689636;1.785564433;27.84954744
2009-07-08;20.9375;52.2983017;17.435;21.64134593;3.745379226;14.7381239
2009-07-09;20.9375;52.2983017;16.9135;2.640152556;3.706868392;19.04697439
2009-07-10;20.9375;52.2983017;16.6995;1.17931338;2.024352616;18.68827203
2009-07-11;20.9375;52.2983017;15.159;0.027465826;2.867987006;24.91576823
2009-07-12;20.9375;52.2983017;16.2695;0;1.166128156;19.04349163
2009-07-13;20.9375;52.2983017;18.245;2.889059868;1.479745552;26.98487014
2009-07-14;20.9375;52.2983017;21.0225;0.097847006;1.221775732;27.70520481
2009-07-15;20.9375;52.2983017;25.5255;0.417137234;1.677525813;26.65682215
2009-07-16;20.9375;52.2983017;22.7055;16.58505816;1.608003642;16.07175155
2009-07-17;20.9375;52.2983017;22.6155;5.28717096;2.331906119;25.5558321
2009-07-18;20.9375;52.2983017;25.97;4.06322892;3.660050133;25.08271837
2009-07-19;20.9375;52.2983017;18.777;6.748009128;3.523687012;3.989586492
2009-07-20;20.9375;52.2983017;17.047;4.387664556;3.160069914;18.01563725
2009-07-21;20.9375;52.2983017;17.6985;0.58364856;3.171320432;21.13104753
2009-07-22;20.9375;52.2983017;22.4495;0.130462704;2.422111516;22.70142783
2009-07-23;20.9375;52.2983017;26.237;0.26435844;2.166757427;26.37281792
2009-07-24;20.9375;52.2983017;22.658;1.555252704;3.457787013;25.61878001
2009-07-25;20.9375;52.2983017;17.925;5.68971702;2.69448276;21.23139676
2009-07-26;20.9375;52.2983017;15.8045;2.356911907;4.290802001;17.36882087
2009-07-27;20.9375;52.2983017;17.433;0.006866453;2.428745792;23.72338159
2009-07-28;20.9375;52.2983017;20.9995;0.020599358;2.464113246;24.75269604
2009-07-29;20.9375;52.2983017;21.045;0.319290343;1.946113262;21.05414615
2009-07-30;20.9375;52.2983017;22.2065;0;2.274276023;25.70545548
2009-07-31;20.9375;52.2983017;20.4715;0.95615352;2.916014723;23.876491
2009-08-01;20.9375;52.2983017;19.28;0;1.781470321;26.40166506
2009-08-02;20.9375;52.2983017;22.2065;0.070381332;3.426575568;25.34164036
2009-08-03;20.9375;52.2983017;21.3995;15.22636236;2.768278179;23.91276951
2009-08-04;20.9375;52.2983017;19.7045;0.329589698;1.940823881;8.55646767
2009-08-05;20.9375;52.2983017;21.0745;6.808092624;1.685418207;15.12179633
2009-08-06;20.9375;52.2983017;20.541;0.223159658;2.688287911;9.2066598
2009-08-07;20.9375;52.2983017;21.0125;0.006866453;2.550094418;20.28875389
2009-08-08;20.9375;52.2983017;20.162;0;2.279774285;17.99915222
2009-08-09;20.9375;52.2983017;19.982;0;1.633969917;16.0334388
2009-08-10;20.9375;52.2983017;19.0825;0;2.753423067;25.00053334
2009-08-11;20.9375;52.2983017;17.6145;5.922318002;2.839081656;6.262476858
2009-08-12;20.9375;52.2983017;18.257;1.871109554;3.248333135;18.29733462
2009-08-13;20.9375;52.2983017;17.745;2.7019485;3.333091502;15.24526643
2009-08-14;20.9375;52.2983017;17.306;0;3.541482742;14.23411819
2009-08-15;20.9375;52.2983017;16.5415;0;2.154414006;23.20554294
2009-08-16;20.9375;52.2983017;22.1505;0;3.316683361;23.38531632
2009-08-17;20.9375;52.2983017;24.6595;0.048065184;2.615090748;18.10220537
2009-08-18;20.9375;52.2983017;20.063;0.161361756;3.546874123;23.01333624
2009-08-19;20.9375;52.2983017;17.6485;0;2.749461114;22.95573984
2009-08-20;20.9375;52.2983017;18.0855;0;1.514660916;23.10660351
2009-08-21;20.9375;52.2983017;19.8525;0;2.300506938;22.92457671
2009-08-22;20.9375;52.2983017;20.1725;0.66175488;2.64122198;18.02723265
2009-08-23;20.9375;52.2983017;17.716;3.886409426;2.780270032;17.20929204
2009-08-24;20.9375;52.2983017;16.899;0;1.902741574;22.08279564
2009-08-25;20.9375;52.2983017;19.363;0;2.790303344;21.73668894
2009-08-26;20.9375;52.2983017;23.3395;0.43945344;2.606136795;20.46425886
2009-08-27;20.9375;52.2983017;18.668;11.10820841;1.490611108;11.78117201
2009-08-28;20.9375;52.2983017;19.0635;0;2.499320693;21.07422504
2009-08-29;20.9375;52.2983017;17.5225;13.25568996;2.33900759;9.30014937
2009-08-30;20.9375;52.2983017;15.715;0.12016296;2.448223106;20.02595769
2009-08-31;20.9375;52.2983017;17.455;0;1.724421297;20.91278837
2009-09-01;20.9375;52.2983017;18.925;0;3.330477541;20.56234831
2009-09-02;20.9375;52.2983017;19.557;0.21972636;3.365134566;20.02049791
2009-09-03;20.9375;52.2983017;21.7165;1.084899564;3.401067256;17.02411459
2009-09-04;20.9375;52.2983017;17.1885;8.70666732;2.961403889;8.48344815
2009-09-05;20.9375;52.2983017;14.142;4.775618599;4.19871224;9.15266934
2009-09-06;20.9375;52.2983017;15.144;1.187896234;4.209350723;5.46542046
2009-09-07;20.9375;52.2983017;15.0395;1.026534442;1.963939632;10.33425137
2009-09-08;20.9375;52.2983017;15.1945;0;1.19967562;18.67037994
2009-09-09;20.9375;52.2983017;17.436;0;1.921232494;18.24812143
2009-09-10;20.9375;52.2983017;19.7285;0;1.747355713;18.27034326
2009-09-11;20.9375;52.2983017;19.926;0.4325868;1.784045039;15.4055853
2009-09-12;20.9375;52.2983017;14.971;1.599884424;1.869081083;7.939746792
2009-09-13;20.9375;52.2983017;14.5115;0.02746584;1.56524291;14.22298674
2009-09-14;20.9375;52.2983017;17.3365;0.381088058;2.883661275;16.72262561
2009-09-15;20.9375;52.2983017;18.391;1.723480186;3.017649399;13.65204672
2009-09-16;20.9375;52.2983017;20.172;0.703811786;1.483328788;15.93590393
2009-09-17;20.9375;52.2983017;16.9885;1.112365224;2.470543248;12.00555194
2009-09-18;20.9375;52.2983017;14.988;0;2.211607054;16.94756034
2009-09-19;20.9375;52.2983017;13.4545;0;2.417459497;16.56607673
2009-09-20;20.9375;52.2983017;15.519;0;2.720578854;16.47798919
2009-09-21;20.9375;52.2983017;16.8915;0;1.593242637;15.77941758
2009-09-22;20.9375;52.2983017;16.3435;0;1.959239656;15.42093588
2009-09-23;20.9375;52.2983017;18.7535;0;3.583048104;14.96975285
2009-09-24;20.9375;52.2983017;15.812;0;3.417484695;11.83162619
2009-09-25;20.9375;52.2983017;12.8435;0.106430112;2.798903075;3.77578575
2009-09-26;20.9375;52.2983017;14.7995;0;2.360288089;14.27659794
2009-09-27;20.9375;52.2983017;13.588;0;1.260592818;14.38014141
2009-09-28;20.9375;52.2983017;16.4465;0.48751812;3.668329529;13.20272469
2009-09-29;20.9375;52.2983017;12.0065;4.82368428;4.606622666;3.960000432
2009-09-30;20.9375;52.2983017;9.011;0.089263908;3.141151307;13.85887338
2009-10-01;20.9375;52.2983017;9.6435;3.18431849;4.773064444;2.05751223
2009-10-02;20.9375;52.2983017;8.7595;4.24003266;3.902408584;10.00726873
2009-10-03;20.9375;52.2983017;9.1465;1.314927734;3.758392848;8.436434742
2009-10-04;20.9375;52.2983017;13.06;1.974109536;5.935941376;2.550598128
2009-10-05;20.9375;52.2983017;10.3195;0.113296536;4.358251839;7.88652846
2009-10-06;20.9375;52.2983017;9.99;0.003433226;2.189653221;9.854444232
2009-10-07;20.9375;52.2983017;14.898;4.051209492;3.611230637;3.0917763
2009-10-08;20.9375;52.2983017;17.0735;2.904510211;4.754946731;7.0268094
2009-10-09;20.9375;52.2983017;9.399;0.116729798;3.41804392;6.85811034
2009-10-10;20.9375;52.2983017;8.12;0.065231345;3.348258885;10.16268523
2009-10-11;20.9375;52.2983017;8.799;7.03125072;2.970748832;1.80247563
2009-10-12;20.9375;52.2983017;8.6275;7.508466036;3.14290614;3.524510808
2009-10-13;20.9375;52.2983017;6.1295;1.325226528;5.324599894;6.283910448
2009-10-14;20.9375;52.2983017;1.9255;24.98359302;6.918240754;1.102556088
2009-10-15;20.9375;52.2983017;3.1355;3.87954648;4.112733068;3.591225432
2009-10-16;20.9375;52.2983017;4.311;2.108001586;1.997765562;5.158910232
2009-10-17;20.9375;52.2983017;4.023;0.109863353;1.123821304;8.43182028
2009-10-18;20.9375;52.2983017;3.878;0.803375798;0.982633183;6.007278168
2009-10-19;20.9375;52.2983017;5.336;0.030899052;1.144199949;9.3321009
2009-10-20;20.9375;52.2983017;3.5315;3.503612412;3.163199956;2.5241076
2009-10-21;20.9375;52.2983017;3.2455;6.389235504;1.482491869;2.01667509
2009-10-22;20.9375;52.2983017;6.0645;0.920104582;2.504164607;4.50331722
2009-10-23;20.9375;52.2983017;7.012;3.277014134;3.113312969;0.93583134
2009-10-24;20.9375;52.2983017;8.0185;4.039195248;1.424532484;2.05031169
2009-10-25;20.9375;52.2983017;8.884;0.823974242;1.161975679;4.17256911
2009-10-26;20.9375;52.2983017;9.376;6.5608992;2.141547201;1.37756205
2009-10-27;20.9375;52.2983017;9.7175;1.671981876;2.637213822;1.68165009
2009-10-28;20.9375;52.2983017;7.0895;0.751877071;3.732352986;4.68956412
2009-10-29;20.9375;52.2983017;5.2055;0.899505288;2.559186329;3.29281632
2009-10-30;20.9375;52.2983017;3.602;0.415420574;2.037034457;2.58924393
2009-10-31;20.9375;52.2983017;2.839;0.151062041;1.278182977;3.00931929
2009-11-01;20.9375;52.2983017;2.2215;0.188827481;2.230610642;3.97107828
2009-11-02;20.9375;52.2983017;1.6105;0;5.219257657;7.26109209
2009-11-03;20.9375;52.2983017;-0.323;0;5.691819513;7.18892073
2009-11-04;20.9375;52.2983017;-0.207;0.90637254;6.12170595;3.06152136
2009-11-05;20.9375;52.2983017;3.595;2.569770432;3.59605141;2.28363777
2009-11-06;20.9375;52.2983017;3.944;0.348472692;2.63479778;3.95173026
2009-11-07;20.9375;52.2983017;4.4465;1.654816104;2.145457085;1.77744384
2009-11-08;20.9375;52.2983017;6.1695;2.047920696;2.832243249;2.17169964
2009-11-09;20.9375;52.2983017;8.063;3.82804884;4.642601625;0.863437212
2009-11-10;20.9375;52.2983017;7.1095;5.215068108;1.82113158;1.140750072
2009-11-11;20.9375;52.2983017;4.473;15.93360623;3.74513323;0.712800432
2009-11-12;20.9375;52.2983017;3.4395;7.37629146;2.801253457;1.60464348
2009-11-13;20.9375;52.2983017;4.72;0.123596179;1.926912196;4.57621704
2009-11-14;20.9375;52.2983017;6.0195;0.456619133;3.3876993;1.77063786
2009-11-15;20.9375;52.2983017;5.871;3.548241684;2.648972385;0.93324438
